x,y
-1,0
0.0,0.0
0.08080808080808081,0.03959868018764223
0.16161616161616163,0.07762930490268116
0.24242424242424243,0.1141539670722932
0.32323232323232326,0.14923230082568895
0.4040404040404041,0.18292157885926874
0.48484848484848486,0.2152768059462441
0.5656565656565657,0.24635080874340387
0.6464646464646465,0.27619432204164907
0.7272727272727273,0.30485607160112127
0.8080808080808082,0.3323828537061697
0.888888888888889,0.3588196115700454
0.9696969696969697,0.38420950871407133
1.0505050505050506,0.408593999441094
1.1313131313131315,0.4320128965182787
1.2121212121212122,0.45450443617975655
1.292929292929293,0.4761053405552519
1.373737373737374,0.49685087762661817
1.4545454545454546,0.5167749188101746
1.5353535353535355,0.5359099942588579
1.6161616161616164,0.5542873459744824
1.696969696969697,0.571936978816824
1.777777777777778,0.5888877094928127
1.8585858585858588,0.6051672136058157
1.9393939393939394,0.6208020708418347
2.0202020202020203,0.635817808366385
2.101010101010101,0.6502389425029192
2.181818181818182,0.6640890187608377
2.262626262626263,0.6773906502784444
2.3434343434343434,0.6901655547436114
2.4242424242424243,0.7024345898524347
2.505050505050505,0.7142177873637727
2.585858585858586,0.7255343858052714
2.666666666666667,0.7364028618842733
2.747474747474748,0.7468409606548957
2.8282828282828287,0.7568657244905332
2.909090909090909,0.7664935209090866
2.98989898989899,0.7757400692963501
3.070707070707071,0.7846204665711867
3.151515151515152,0.7931492118343979
3.2323232323232327,0.8013402300415293
3.3131313131313136,0.8092068947382653
3.393939393939394,0.8167620498955319
3.474747474747475,0.8240180308799578
3.555555555555556,0.830986684593934
3.6363636363636367,0.8376793888181518
3.7171717171717176,0.8441070707882045
3.7979797979797985,0.8502802250355771
3.878787878787879,0.8562089305221591
3.95959595959596,0.8619028670962511
4.040404040404041,0.867371331296937
4.121212121212122,0.8726232515326223
4.202020202020202,0.8776672026585237
4.282828282828283,0.8825114199769085
4.363636363636364,0.8871638126829431
4.444444444444445,0.8916319767781041
4.525252525252526,0.895923207472235
4.606060606060606,0.9000445110944976
4.686868686868687,0.9040026165326659
4.767676767676768,0.9078039862194394
4.848484848484849,0.9114548266837113
4.92929292929293,0.9149610986840223
5.01010101010101,0.9183285269407422
5.090909090909092,0.9215626094828694
5.171717171717172,0.9246686266247104
5.252525252525253,0.9276516495870943
5.333333333333334,0.9305165487771985
5.414141414141414,0.9332680017405038
5.494949494949496,0.9359105007978639
5.575757575757576,0.9384483603801554
5.6565656565656575,0.9408857240724867
5.737373737373738,0.9432265713794643
5.818181818181818,0.9454747242225648
5.8989898989899,0.9476338531802185
5.97979797979798,0.9497074834807941
6.060606060606061,0.9516990007582699
6.141414141414142,0.9536116565799867
6.222222222222222,0.9554485737555103
6.303030303030304,0.9572127514352692
6.383838383838384,0.9589070700072931
6.464646464646465,0.9605342958000475
6.545454545454546,0.9620970855990415
6.626262626262627,0.9635979909845847
6.707070707070708,0.9650394624977737
6.787878787878788,0.9664238536415124
6.868686868686869,0.9677534247230957
6.94949494949495,0.9690303465446325
7.030303030303031,0.9702567039473338
7.111111111111112,0.9714344992154497
7.191919191919193,0.972565655345417
7.272727272727273,0.9736520191855513
7.353535353535354,0.9746953644514128
7.434343434343435,0.9756973946217661
7.515151515151516,0.9766597457198652
7.595959595959597,0.9775839889846025
7.676767676767677,0.978471633435884
7.757575757575758,0.9793241283384188
7.838383838383839,0.9801428655679464
7.91919191919192,0.9809291818837643
8.0,0.9816843611112658
